ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
5126781,F,N,Y,1,112500,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,2,30,49,26,0
5126804,M,N,Y,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,1,18,27,1,0
5126805,M,N,Y,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,1,15,27,1,0
5126809,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,60,29,6,0
5126811,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,18,29,6,0
5126812,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,23,29,6,0
5126813,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,16,29,6,0
5126814,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,11,29,6,0
5126817,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,60,29,6,0
5126818,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,16,29,6,0
5126819,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,3,30,29,6,0
5126821,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,46,32,10,0
5126822,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,57,32,10,0
5126823,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,57,32,10,0
5126824,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,35,32,10,0
5126825,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,9,32,10,0
5126826,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,33,32,10,0
5126827,F,N,N,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,3,46,32,10,0
5126832,F,N,Y,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,27,32,3,0
5126833,F,N,Y,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,15,32,3,0
5126834,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,47,55,13,0
5126835,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,49,55,13,0
5126836,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,37,55,13,0
5126837,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,8,54,4,0
5126843,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,57,56,5,0
5126846,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,57,56,5,0
5126848,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,1,56,5,0
5126849,M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,37,34,10,0
5126850,M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,56,34,10,0
5126851,M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,6,34,10,0
5126852,M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,33,34,10,0
5126853,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,15,57,3,0
5132240,F,Y,Y,0,180000,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1,21,27,5,0
5132259,F,N,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,34,43,6,0
5132260,F,N,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,38,43,6,0
5132261,F,N,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,30,43,6,0
5132262,F,N,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,5,43,6,0
5132263,F,N,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,59,43,6,0
5132264,F,N,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,59,43,6,0
5132290,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,19,59,11,0
5132291,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,28,59,11,0
5132292,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,13,59,11,0
5132294,M,N,Y,0,90000,State servant,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,32,53,2,0
5132298,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,34,34,3,0
5132299,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,8,34,3,0
5132300,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,9,34,3,0
5132301,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,42,34,3,0
5132302,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,34,34,3,0
5132303,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,57,34,3,0
5132304,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,50,34,3,0
5132305,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,23,34,3,0
5132306,M,Y,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,8,34,3,0
5132308,F,N,Y,2,90000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,3,8,37,13,0
5132309,F,N,Y,2,90000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,3,41,37,13,0
5132310,F,N,Y,2,90000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,3,16,37,13,0
5132333,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,0,0,2,24,47,4,0
5132334,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,0,0,2,25,47,4,0
5132336,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,0,0,2,7,47,4,0
5132354,F,N,Y,1,135000,Working,Higher education,Married,House / apartment,1,0,0,0,3,6,37,1,0
5132355,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,1,0,0,0,2,24,47,5,0
5132402,F,Y,Y,0,112500,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,13,58,2,0
5132403,F,Y,Y,0,112500,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,9,58,2,0
5132404,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,11,46,4,0
5132405,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,17,46,4,0
5132410,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,48,50,10,0
5132411,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,43,50,10,0
5132412,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,17,50,10,0
5132413,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,26,50,10,0
5132415,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,24,50,10,0
5132421,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,53,50,10,0
5132422,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,53,50,10,0
5132438,F,N,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,48,46,3,0
5132439,F,N,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,48,46,3,0
5132440,F,N,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,9,46,3,0
5132442,F,N,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,35,46,3,0
5132464,M,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,Rented apartment,1,0,0,0,2,23,30,2,0
5132465,M,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,Rented apartment,1,0,0,0,2,22,30,2,0
5132466,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,6,29,3,0
5132467,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,6,29,3,0
5132469,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,24,29,3,0
5132476,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,39,45,14,0
5132477,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,14,45,14,0
5132559,M,N,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,2,60,51,10,0
5132564,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,16,41,4,0
5132565,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,31,41,4,0
5132567,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,59,41,4,0
5132568,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,47,41,4,0
5132569,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,33,41,4,0
5132570,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,21,41,4,0
5132571,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,16,41,4,0
5132572,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,3,2,41,4,0
5132588,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,28,41,2,0
5132589,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,51,41,2,0
5132590,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,40,41,2,0
5132591,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,52,41,2,0
5132592,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,17,41,2,0
5132617,F,Y,Y,3,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,13,38,7,0
5132618,F,Y,Y,3,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,4,38,7,0
5132619,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,32,28,2,0
5132620,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,39,28,2,0
5132621,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,14,28,2,0
5132622,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,23,28,2,0
5132623,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,6,28,2,0
5132624,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,25,28,2,0
5132625,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,3,15,28,2,0
5132627,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,44,35,2,0
5132628,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,52,35,2,0
5132629,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,41,35,2,0
5132630,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,44,35,2,0
5132632,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,32,35,2,0
5132633,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,22,35,2,0
5132634,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,1,1,1,0,2,2,35,2,0
5132635,F,N,Y,0,126000,State servant,Higher education,Married,House / apartment,1,0,0,0,2,32,52,20,0
5132636,F,N,Y,0,126000,State servant,Higher education,Married,House / apartment,1,0,0,0,2,58,52,20,0
5132637,F,N,Y,0,126000,State servant,Higher education,Married,House / apartment,1,0,0,0,2,48,52,20,0
5132638,F,N,Y,0,126000,State servant,Higher education,Married,House / apartment,1,0,0,0,2,41,52,20,0
5132639,F,N,Y,0,126000,State servant,Higher education,Married,House / apartment,1,0,0,0,2,20,52,20,0
5132647,F,Y,Y,1,63000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,3,24,37,3,0
5132648,F,Y,Y,1,63000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,3,24,37,3,0
5132653,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,49,30,0,0
5132654,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,27,30,0,0
5132655,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,23,30,0,0
5132656,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,18,30,0,0
5132657,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,57,30,0,0
5132658,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,33,30,0,0
5132659,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,19,30,0,0
5132660,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,14,30,0,0
5132661,F,Y,Y,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,3,9,30,0,0
5132664,F,N,Y,2,54000,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,4,12,36,1,0
5132665,F,N,Y,2,54000,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,4,2,36,1,0
5132666,F,N,Y,2,54000,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,4,17,36,1,0
5132671,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,3,19,27,3,0
5132672,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,3,24,27,3,0
5132673,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,3,7,27,3,0
5132674,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,3,7,27,3,0
5132675,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,3,11,27,3,0
5132677,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,10,54,16,0
5132678,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,31,54,16,0
5132680,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,4,54,16,0
5132681,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,10,54,16,0
5132683,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,4,54,16,0
5132686,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,55,54,16,0
5132687,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,17,54,16,0
5132693,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,48,35,8,0
5132694,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,32,35,8,0
5132695,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,12,35,8,0
5132696,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,15,35,8,0
5132697,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,9,35,8,0
5132698,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,2,35,8,0
5132699,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,2,35,8,0
5132702,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,22,46,4,0
5132703,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,34,46,4,0
5132704,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,33,46,4,0
5132705,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,5,46,4,0
5132706,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,46,46,4,0
5132718,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,37,67,8,0
5132719,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,26,67,8,0
5132720,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,26,67,8,0
5132721,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,47,67,8,0
5132722,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,46,67,8,0
5132727,F,N,Y,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,45,35,2,0
